text_content,label
This letter serves as an official certificate of internship for Daniel Lee at Google, under the Marketing department.	1
Certificate of internship: The bearer of this letter, John Doe, is certified for internship at Google.	1
Congratulation! You have won an internship from scamjobs.io. Share your Aadhaar to confirm.	0
Get an instant internship! Pay 399 and get placed in top MNCs. Visit random-fake.com now!	0
We confirm that Daniel Lee successfully completed a project-based internship at Infosys during March–January.	1
Congratulation! You have won an internship from random-fake.com. Share your Aadhaar to confirm.	0
Congratulation! You have won an internship from fakeinternship.co. Share your Aadhaar to confirm.	0
This is to certify that Clara Johnson has completed an internship at WIPRO from July to March.	1
Congratulation! You have won an internship from scamjobs.io. Share your Aadhaar to confirm.	0
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
This letter serves as an official certificate of internship for Bob Smith at Amazon, under the HR department.	1
This is to certify that Bob Smith has completed an internship at TCS from June to June.	1
This is to certify that Alice has completed an internship at Amazon from July to February.	1
Certificate of internship: The bearer of this letter, Eva Brown, is certified for internship at Google.	1
You’ve been selected for an internship. Send your ID proof to sketchyplace.com.	0
We confirm that Clara Johnson successfully completed a project-based internship at Infosys during December–January.	1
This is to certify that John Doe has completed an internship at Amazon from August to December.	1
This is to certify that John Doe has completed an internship at Microsoft from October to March.	1
Secure your certificate now! Internship confirmed at fakeinternship.co after payment.	0
This letter serves as an official certificate of internship for Daniel Lee at Microsoft, under the HR department.	1
Congratulation! You have won an internship from quickjobsnow.biz. Share your Aadhaar to confirm.	0
Congratulation! You have won an internship from scamjobs.io. Share your Aadhaar to confirm.	0
Congratulation! You have won an internship from quickjobsnow.biz. Share your Aadhaar to confirm.	0
You’ve been selected for an internship. Send your ID proof to sketchyplace.com.	0
Internship letter: You are selected for a 6-month internship at TCS.	1
Certificate of internship: The bearer of this letter, Alice, is certified for internship at Google.	1
Get an instant internship! Pay 399 and get placed in top MNCs. Visit fakeinternship.co now!	0
We confirm that John Doe successfully completed a project-based internship at Infosys during July–May.	1
This letter serves as an official certificate of internship for Alice at Google, under the HR department.	1
We confirm that Alice successfully completed a project-based internship at Infosys during November–October.	1
Internship letter: You are selected for a 2-month internship at Amazon.	1
Urgent! Your internship slot at verify-later.org awaits. Send documents to fraudsite.info.	0
Congratulation! You have won an internship from quickjobsnow.biz. Share your Aadhaar to confirm.	0
We confirm that John Doe successfully completed a project-based internship at Amazon during December–December.	1
Certificate of internship: The bearer of this letter, Alice, is certified for internship at WIPRO.	1
Urgent! Your internship slot at fakeinternship.co awaits. Send documents to fraudsite.info.	0
Certificate of internship: The bearer of this letter, Daniel Lee, is certified for internship at Amazon.	1
You’ve been selected for an internship. Send your ID proof to unverified-company.net.	0
We confirm that Bob Smith successfully completed a project-based internship at Infosys during November–November.	1
We confirm that Bob Smith successfully completed a project-based internship at WIPRO during June–October.	1
Certificate of internship: The bearer of this letter, John Doe, is certified for internship at Infosys.	1
We confirm that John Doe successfully completed a project-based internship at Amazon during September–October.	1
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
Internship letter: You are selected for a 5-month internship at Amazon.	1
This is to certify that John Doe has completed an internship at Google from March to January.	1
Congratulation! You have won an internship from fakeinternship.co. Share your Aadhaar to confirm.	0
Certificate of internship: The bearer of this letter, Clara Johnson, is certified for internship at WIPRO.	1
Urgent! Your internship slot at random-fake.com awaits. Send documents to sketchyplace.com.	0
This is to certify that Bob Smith has completed an internship at Google from September to December.	1
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
Secure your certificate now! Internship confirmed at quickjobsnow.biz after payment.	0
Get an instant internship! Pay 499 and get placed in top MNCs. Visit random-fake.com now!	0
Certificate of internship: The bearer of this letter, Alice, is certified for internship at Infosys.	1
Get an instant internship! Pay 399 and get placed in top MNCs. Visit random-fake.com now!	0
This is to certify that John Doe has completed an internship at WIPRO from September to February.	1
Secure your certificate now! Internship confirmed at fakeinternship.co after payment.	0
This is to certify that Eva Brown has completed an internship at Amazon from July to August.	1
Get an instant internship! Pay 399 and get placed in top MNCs. Visit quickjobsnow.biz now!	0
Internship letter: You are selected for a 6-month internship at TCS.	1
Urgent! Your internship slot at getinternsnow.biz awaits. Send documents to sketchyplace.com.	0
Urgent! Your internship slot at getinternsnow.biz awaits. Send documents to sketchyplace.com.	0
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
Get an instant internship! Pay 299 and get placed in top MNCs. Visit getinternsnow.biz now!	0
Secure your certificate now! Internship confirmed at quickjobsnow.biz after payment.	0
You’ve been selected for an internship. Send your ID proof to unverified-company.net.	0
You’ve been selected for an internship. Send your ID proof to sketchyplace.com.	0
